"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","114","Should fully update user with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","55","Should delete user with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","74","Should delete post with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","266","Should return a list of 100 posts","jsonplaceholder-api","Sun Dec 14 01:54:41 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","57","Should return 200 and empty list of posts for non-existing user with id 99","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","69","Should create a user with id 11","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","109","Should partially update user with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","131","Should partially update post with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","46","Should return a list of 10 users","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","297","Should fully update post with id 1","jsonplaceholder-api","Sun Dec 14 01:54:41 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","54","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","51","Should return 404 for a non-existent user with id 99","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","66","Should return 404 for a non-existent post with id 9999","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","52","Should create a post with id 101 with empty body","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Edge Cases","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","68","Should return a list of posts for existing user with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","257","Should create a new post with id 101","jsonplaceholder-api","Sun Dec 14 01:54:41 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","78","Should create a user with id 11 with empty body","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Edge Cases","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","79","Should get user with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","51","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","43","Should return 404 for DELETE request to user list endpoint","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","337","Should get post with id 1","jsonplaceholder-api","Sun Dec 14 01:54:41 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","62","Should replace the nested address object when partially updating user with id 1","jsonplaceholder-api","Sun Dec 14 01:54:42 UTC 2025","passed","Sun Dec 14 01:54:42 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
