"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","298","Should create a new post with id 101","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","144","Should replace the nested address object when partially updating user with id 1","jsonplaceholder-api","Fri Nov 14 01:43:09 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","110","Should create a user with id 11 with empty body","jsonplaceholder-api","Fri Nov 14 01:43:09 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Edge Cases","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","134","Should create a user with id 11","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","495","Should fully update post with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","41","Should return 404 for a non-existent post with id 9999","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","237","Should get post with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","56","Should return a list of posts for existing user with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","112","Should return 404 for DELETE request to user list endpoint","jsonplaceholder-api","Fri Nov 14 01:43:09 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","98","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","112","Should create a post with id 101 with empty body","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Edge Cases","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","275","Should fully update user with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","299","Should return 200 and empty list of posts for non-existing user with id 99","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","135","Should partially update user with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","319","Should return 404 for a non-existent user with id 99","jsonplaceholder-api","Fri Nov 14 01:43:09 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","105","Should delete user with id 1","jsonplaceholder-api","Fri Nov 14 01:43:09 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","204","Should return a list of 100 posts","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","114","Should delete post with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","153","Should partially update post with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","65","Should get user with id 1","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","60","Should return a list of 10 users","jsonplaceholder-api","Fri Nov 14 01:43:08 UTC 2025","passed","Fri Nov 14 01:43:08 UTC 2025","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","117","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Fri Nov 14 01:43:09 UTC 2025","passed","Fri Nov 14 01:43:09 UTC 2025","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
