"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","274","Should fully update post with id 1","jsonplaceholder-api","Sun May 17 03:36:38 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","28","Should get user with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","284","Should create a new post with id 101","jsonplaceholder-api","Sun May 17 03:36:38 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","36","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","42","Should return 500 for a malformed JSON payload","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","26","Should return 404 for a non-existent post with id 9999","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","166","Should return a list of 100 posts","jsonplaceholder-api","Sun May 17 03:36:38 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","23","Should return 404 for a non-existent user with id 99","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","45","Should create a user with id 11","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","27","Should return 200 and empty list of posts for non-existing user with id 99","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Negative Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","40","Should return 404 for DELETE request to user list endpoint","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Negative Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","108","Should partially update post with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","54","Should delete post with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","111","Should fully update user with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","56","Should create a post with id 101 with empty body","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Edge Cases","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","53","Should replace the nested address object when partially updating user with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","46","Should partially update user with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","39","Should return a list of posts for existing user with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","28","Should return a list of 10 users","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","42","Should delete user with id 1","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Positive Scenarios","../../../tests/jsonplaceholder-api/users.spec.js","",""
"","128","Should get post with id 1","jsonplaceholder-api","Sun May 17 03:36:38 UTC 2026","passed","Sun May 17 03:36:38 UTC 2026","Posts API > Positive Scenarios","../../../tests/jsonplaceholder-api/posts.spec.js","",""
"","59","Should create a user with id 11 with empty body","jsonplaceholder-api","Sun May 17 03:36:39 UTC 2026","passed","Sun May 17 03:36:39 UTC 2026","Users API > Edge Cases","../../../tests/jsonplaceholder-api/users.spec.js","",""
